questionUid,examId,standardUnitKey,subUnitKey,graphRequirement,graphRole,graphGapDisposition,problemImageRef,solutionImageRef,problemImageStatus,problemVisualType,problemVisualStatus,solutionImageStatus,baselineProblemImageHash,baselineSolutionImageHash
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_22,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_3,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/23_매산여고_2학기_기말_고1_기출/q3.png,,PRESENT,,PRESENT,ABSENT,5792e9bcd78919c9e360c78f2011e5268c10917bfe12f7dc1246680bfa9e4324,
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_4,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_5,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_6,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_7,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_8,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_9,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_1,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_10,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_13,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_14,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_16,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_GRAPH,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/24_강남여고_2학기_기말_고1_기출/q16.png,,PRESENT,,PRESENT,ABSENT,b2823947db1f54a4ac6b7a06087754fbe6942ab3e51c7fc19bfe4fdd6d819b7b,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_17,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_2,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_21,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_24,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_GRAPH,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/24_강남여고_2학기_기말_고1_기출/q24.png,,PRESENT,,PRESENT,ABSENT,5b681a1c1eec07c7f25e91c535c5a71429aa6e62be50e44f336ac8e2a45e1a5a,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_5,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_6,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_강남여고_2학기_기말_고1_기출/q06-solution.svg,ABSENT,,ABSENT,PRESENT,,44e5dede9cf8862b38bc01741c1800383bdb06b65880f2662f4c806ba27ee817
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_9,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/24_강남여고_2학기_기말_고1_기출/q9.png,,PRESENT,,PRESENT,ABSENT,fe3f511a3428007f8b8fe618b702c477a6055a90e7530d59b599777cef553950,
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_10,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_INVERSE,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_금당고_2학기_기말_고1_기출/q10-solution.svg,ABSENT,,ABSENT,PRESENT,,14ec4ef17224e005d1d63591a2ed740e3b3c9c671f71782c8c7ab09a4f3df0ef
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_11,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_금당고_2학기_기말_고1_기출/q11-solution.svg,ABSENT,,ABSENT,PRESENT,,6e86559832baf303ab472dce6670f6be7d637245eb455d2f8dec42764628c25e
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_13,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_14,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_15,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/24_금당고_2학기_기말_고1_기출/q15.png,,PRESENT,,PRESENT,ABSENT,0faaed97573ba34d68c8a5f6028c88356d6e8e709e49d0a1400c8bd686f880cb,
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_16,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_금당고_2학기_기말_고1_기출/q16-solution.svg,ABSENT,,ABSENT,PRESENT,,1b6bd1060b2ba580b38ca17986d6080b65eca0e850f768e06ec1a28f4a0d66ab
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_17,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/24_금당고_2학기_기말_고1_기출/q17.png,,PRESENT,,PRESENT,ABSENT,2ab1abf6bb129a2bf2d3162652922c7c68bf5918232d777ccfc72440080fddf5,
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_18,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_금당고_2학기_기말_고1_기출/q18-solution.svg,ABSENT,,ABSENT,PRESENT,,545420b3446148ecf43828becbc5f15502cc97f312a95e7d5de96000a577a0ac
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_2,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_20,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_21,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_3,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_금당고_2학기_기말_고1_기출/q03-solution.svg,ABSENT,,ABSENT,PRESENT,,d910f53da6061a18ff6cdefdf533c5acc4e9ca52ce6033fb373a599f215be1ae
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_5,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_금당고_2학기_기말_고1_기출/q05-solution.svg,ABSENT,,ABSENT,PRESENT,,78425e9dd29ede76e5d26de5483de51e033538018b7962bcab8755a98f1e6363
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_6,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_8,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_APPLICATION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_9,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_1,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_15,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/24_매산여고_2학기_기말_고1_기출/q15.png,,PRESENT,,PRESENT,ABSENT,1501f7c273fb65b6350393bb684b077e36229b0019f77d194db43a0d1c8d1ff4,
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_16,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_17,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_18,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_2,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_21,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_22,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_23,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_INVERSE,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_매산여고_2학기_기말_고1_기출/q23-solution.svg,ABSENT,,ABSENT,PRESENT,,605f3d4c2ac562ad8fafc43348215dc1b4223a59375dc2d18b9a8e36b8bdf4a2
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_3,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_매산여고_2학기_기말_고1_기출/q03-solution.svg,ABSENT,,ABSENT,PRESENT,,b3c6ba736759dbca217b463fbfa7a16a4dc09b6fc2dc6663571043ca9f749223
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_4,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/24_매산여고_2학기_기말_고1_기출/q4.png,,PRESENT,,PRESENT,ABSENT,9efae2ab49574d643e3461c5dd34e30b9dcd00f457c2cd9f626175c5b54102fc,
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_5,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_매산여고_2학기_기말_고1_기출/q05-solution.svg,ABSENT,,ABSENT,PRESENT,,2d586da37618efbd593fdf3040aa2ac486edddd3f56cadda28a02b635231b040
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_6,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_7,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_매산여고_2학기_기말_고1_기출/q07-solution.svg,ABSENT,,ABSENT,PRESENT,,6baf0c8196873d658d9b20d0775e37bc439f3ee05fa45d4ace9ea432cb37d5d6
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_10,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_11,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_12,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_13,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_14,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_15,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_16,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_17,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_18,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_GRAPH,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/24_제일고_2학기_기말_고1_기출/q18.png,,PRESENT,,PRESENT,ABSENT,9df153cbf0ddc874b651dc069cd634d46b3b48c415fdc834ff10efe64ec16e01,
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_21,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_22,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_제일고_2학기_기말_고1_기출/q22-solution.svg,ABSENT,,ABSENT,PRESENT,,4bd597fcfbcc63c2b7ffedd8601d6f3bc6a76028c92dfa864bc83728f33ed834
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_10,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_14,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_15,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_금당고_2학기_기말_고1_기출/q15-solution.svg,ABSENT,,ABSENT,PRESENT,,1ac6f0bfb01e7b76d2fcf11f53e7faffd04b176be24ff1aed6b7ab8cae79cd84
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_16,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_금당고_2학기_기말_고1_기출/q16.png,,PRESENT,,PRESENT,ABSENT,67139371d8dc2faed6a958072bca393a5de3f070a595b5bac1bb1b316cbed88f,
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_19,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_20,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_22,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_금당고_2학기_기말_고1_기출/q22-solution.svg,ABSENT,,ABSENT,PRESENT,,f9a6ac887451818ddc2c1cff9d1ee42686f0d867decd8c2540b6c8ab9a0fe579
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_6,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_금당고_2학기_기말_고1_기출/q06.png,,PRESENT,,PRESENT,ABSENT,d39a7dd01f2c5b3fbd5d0445f98c0a0a228425f6d9cd00b0362b6b75b609a657,
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_7,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
