questionUid,examId,standardUnitKey,subUnitKey,graphRequirement,graphRole,graphGapDisposition,problemImageRef,solutionImageRef,problemImageStatus,problemVisualType,problemVisualStatus,solutionImageStatus,baselineProblemImageHash,baselineSolutionImageHash
h1:original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js_11,original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/23_금당고_2학기_기말_고1_기출/q11-solution.svg,ABSENT,,ABSENT,PRESENT,,e63d36b2c1a9bbf7002d4ff05c4b1f2771a7c0a0c6b7792ddcfd17739daedded
h1:original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js_13,original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/23_금당고_2학기_기말_고1_기출/q13-solution.svg,ABSENT,,ABSENT,PRESENT,,3750e18bed76e8c4c121b98fe360bf36435b86c1709fe780b14226f90b09a26a
h1:original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js_14,original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js_16,original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js_18,original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/23_금당고_2학기_기말_고1_기출/q18.png,,PRESENT,,PRESENT,ABSENT,89e9d9436fb7f883fb3f1ea7104e377e8c8affb5799e80f32f79bc4a152d77b7,
h1:original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js_20,original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_INVERSE,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/23_금당고_2학기_기말_고1_기출/q20-solution.svg,ABSENT,,ABSENT,PRESENT,,ccd4e2276acca769ffb113b3a1ab9e5d3e56aa85fbf78d1849fdbaf630cb54d6
h1:original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js_21,original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js_3,original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js_4,original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/23_금당고_2학기_기말_고1_기출/q4.png,,PRESENT,,PRESENT,ABSENT,4b2cb43e7c6fd4fb545266e1b18a932b60b839496460c76f2b4e30f071634707,
h1:original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js_5,original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js_6,original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js_7,original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/23_금당고_2학기_기말_고1_기출/q07-solution.svg,ABSENT,,ABSENT,PRESENT,,4cd8938cef77fd9202e663627ed1014fd782e7ad744e4dc6f6c03bf3cbfd2714
h1:original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js_8,original/high/h1/2final/23_금당고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/23_금당고_2학기_기말_고1_기출/q08-solution.svg,ABSENT,,ABSENT,PRESENT,,b5f35abce842dee791b09b64c908c1dbc4bd6798a9fd97343535fb9663d02651
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_1,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_16,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_18,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_19,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_2,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_20,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_21,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_22,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/23_매산여고_2학기_기말_고1_기출/q22-solution.svg,ABSENT,,ABSENT,PRESENT,,ea9b00d740666ac77b53c2c0c0def07f73f8fbfee27a099fc5386e38a124091d
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_3,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/23_매산여고_2학기_기말_고1_기출/q3.png,,PRESENT,,PRESENT,ABSENT,5792e9bcd78919c9e360c78f2011e5268c10917bfe12f7dc1246680bfa9e4324,
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_4,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_5,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_6,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_7,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_8,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js_9,original/high/h1/2final/23_매산여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/23_매산여고_2학기_기말_고1_기출/q09-solution.svg,ABSENT,,ABSENT,PRESENT,,6ee74899183ed0493408c606bd296c015e2825d1890f2dcec21b7ebb22ab2c01
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_1,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_10,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_13,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_14,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_16,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_GRAPH,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/24_강남여고_2학기_기말_고1_기출/q16.png,,PRESENT,,PRESENT,ABSENT,b2823947db1f54a4ac6b7a06087754fbe6942ab3e51c7fc19bfe4fdd6d819b7b,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_17,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_2,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_21,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_24,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_GRAPH,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/24_강남여고_2학기_기말_고1_기출/q24.png,,PRESENT,,PRESENT,ABSENT,5b681a1c1eec07c7f25e91c535c5a71429aa6e62be50e44f336ac8e2a45e1a5a,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_5,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_6,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_강남여고_2학기_기말_고1_기출/q06-solution.svg,ABSENT,,ABSENT,PRESENT,,9fa60b73c85047484a13dbc0921b38e8ba94849a9c5f96bfe5dcfa8c5b5a4943
h1:original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js_9,original/high/h1/2final/24_강남여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/24_강남여고_2학기_기말_고1_기출/q9.png,,PRESENT,,PRESENT,ABSENT,fe3f511a3428007f8b8fe618b702c477a6055a90e7530d59b599777cef553950,
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_10,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_INVERSE,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_금당고_2학기_기말_고1_기출/q10-solution.svg,ABSENT,,ABSENT,PRESENT,,094623fc9519c1f9fd2443bdb0dee85b39869e6f326aa5b87b9c8fd9d764b2ae
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_11,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_금당고_2학기_기말_고1_기출/q11-solution.svg,ABSENT,,ABSENT,PRESENT,,8cd693109e38a161e105ae40002949292d58c1fbd33f3beb40a6c41130826bb2
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_13,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_14,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_금당고_2학기_기말_고1_기출/q14-solution.svg,ABSENT,,ABSENT,PRESENT,,f434ba269604b18f2793b71900951a6071963afd962ba1206e36b80a44065b2f
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_15,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/24_금당고_2학기_기말_고1_기출/q15.png,,PRESENT,,PRESENT,ABSENT,0faaed97573ba34d68c8a5f6028c88356d6e8e709e49d0a1400c8bd686f880cb,
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_16,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_금당고_2학기_기말_고1_기출/q16-solution.svg,ABSENT,,ABSENT,PRESENT,,681dca022d39e642960c758198a5f2ab92be391bacac1869111af5fa814c3741
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_17,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/24_금당고_2학기_기말_고1_기출/q17.png,,PRESENT,,PRESENT,ABSENT,2ab1abf6bb129a2bf2d3162652922c7c68bf5918232d777ccfc72440080fddf5,
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_18,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_금당고_2학기_기말_고1_기출/q18-solution.svg,ABSENT,,ABSENT,PRESENT,,a482dc8a874565a3621179ff68591c1d7df18e0aec285dfb908146fc1bfd595c
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_2,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_20,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_21,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_3,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_금당고_2학기_기말_고1_기출/q03-solution.svg,ABSENT,,ABSENT,PRESENT,,87ebd23fa8bb6d0839de84181828488723a6ce2974cac3e2f97300e29295c183
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_5,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_금당고_2학기_기말_고1_기출/q05-solution.svg,ABSENT,,ABSENT,PRESENT,,ebde3459ec3b6c96825e5fbcb75f5a63a649ae721d927ad2ce8096f012ee2a68
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_6,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_8,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_APPLICATION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js_9,original/high/h1/2final/24_금당고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_1,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_15,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/24_매산여고_2학기_기말_고1_기출/q15.png,,PRESENT,,PRESENT,ABSENT,1501f7c273fb65b6350393bb684b077e36229b0019f77d194db43a0d1c8d1ff4,
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_16,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_17,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_18,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_2,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_21,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_22,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_매산여고_2학기_기말_고1_기출/q22-solution.svg,ABSENT,,ABSENT,PRESENT,,e354a29f883590280ab63bcbae3f5257dd7a04391576668cd9226de56aa2fdf0
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_23,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_INVERSE,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_매산여고_2학기_기말_고1_기출/q23-solution.svg,ABSENT,,ABSENT,PRESENT,,9e5ebf7f9ff3c2259fab8cc2fa5ff05f0fd6548bce3c37028253696a2a5dd62d
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_3,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_매산여고_2학기_기말_고1_기출/q03-solution.svg,ABSENT,,ABSENT,PRESENT,,bd2b4ea8b963d944a1addf71b1ae81012497324dedee971ed3d0baf79cbd459f
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_4,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/24_매산여고_2학기_기말_고1_기출/q4.png,,PRESENT,,PRESENT,ABSENT,9efae2ab49574d643e3461c5dd34e30b9dcd00f457c2cd9f626175c5b54102fc,
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_5,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_매산여고_2학기_기말_고1_기출/q05-solution.svg,ABSENT,,ABSENT,PRESENT,,7cd4964f2ef74f96e8387bd80fabdb6c37e8479920f438f315c9b30f772dda5b
