questionUid,sourceJsPath,examId,id,standardCourse,standardUnitKey,standardUnit,subUnitKey,subUnit,questionType,problemImageRef,problemImageStatus,solutionImageRef,solutionImageStatus,inlineSolutionSvgCount,sourceFileBytes,sourceFileSha256,protectedHash,solutionHash,visualRequirementSignal,visualDecision,visualAction,visualReasons,expectedFactStatus,observedFactStatus,parityStatus,renderStatus,sourceReviewStatus,solutionFreezeStatus,currentStatus
archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js|25_매산고_1학기_중간_고1_기출|11,archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js,25_매산고_1학기_중간_고1_기출,11,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_FUNCTION_APPLICATION,이차함수의 활용,객관식,,ABSENT,,ABSENT,0,46965,86ff149b9ffeee4b740e8859ed991ae739b2a6a21b32d81378aa63032dcd0a62,2ece6a4331940d4abce811b36a29c5acaa91c274813c75eef5060e789f9bffc6,f4b9602236f45409dd1dffb73f486337017d027319574fd53584a8e03f2e0b1f,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js|25_매산고_1학기_중간_고1_기출|12,archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js,25_매산고_1학기_중간_고1_기출,12,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_FUNCTION_APPLICATION,이차함수의 활용,객관식,,ABSENT,,ABSENT,0,46965,86ff149b9ffeee4b740e8859ed991ae739b2a6a21b32d81378aa63032dcd0a62,83fc2bcbb7569ece2bcc4de8dcca28e4cffdc17c55068f0f4bf77775e7eaed71,9f04a96aee046efb1327466f3760159350155d179124aa8e3b9386c7d2188b79,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|NUMBER_LINE_OR_INEQUALITY_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js|25_매산고_1학기_중간_고1_기출|15,archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js,25_매산고_1학기_중간_고1_기출,15,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_FUNCTION_GRAPH,이차함수의 그래프,객관식,,ABSENT,,ABSENT,0,46965,86ff149b9ffeee4b740e8859ed991ae739b2a6a21b32d81378aa63032dcd0a62,59054f7a03bab2ab1a9e90eedc8310afb7423bfb064be7f68b338f862ba6297e,508cf35a38af6e608f63a36e7746cda663b105378cba6afa50e152fcbac872d2,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|NUMBER_LINE_OR_INEQUALITY_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js|25_매산고_1학기_중간_고1_기출|17,archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js,25_매산고_1학기_중간_고1_기출,17,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_EQUATION,이차방정식,단답형,,ABSENT,,ABSENT,0,46965,86ff149b9ffeee4b740e8859ed991ae739b2a6a21b32d81378aa63032dcd0a62,c8f2784325449ada2fff1b5f2d5b831ee1433e0106d5c54de2a1e1b7c8a46f9c,8b7e2bb9ca3241b876b38595981030498b2f60fee37f5f0dc32ba71757a9970e,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|NUMBER_LINE_OR_INEQUALITY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js|25_매산고_1학기_중간_고1_기출|18,archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js,25_매산고_1학기_중간_고1_기출,18,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_FUNCTION_APPLICATION,이차함수의 활용,단답형,,ABSENT,,ABSENT,0,46965,86ff149b9ffeee4b740e8859ed991ae739b2a6a21b32d81378aa63032dcd0a62,4a627c66bd8b0b84be6bb3c678d2951114c9b76ae80355ac3e8e475d61957edc,cdce8abd268f11ef366e1f5778116d3d36a2c012045802ab11fba6a0fc1e3a9f,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js|25_매산고_1학기_중간_고1_기출|2,archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js,25_매산고_1학기_중간_고1_기출,2,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_EQUATION,이차방정식,객관식,,ABSENT,,ABSENT,0,46965,86ff149b9ffeee4b740e8859ed991ae739b2a6a21b32d81378aa63032dcd0a62,46341c4892e9d29b85c6263f87b35e7435d2d6850ef8e4dc6f1a66cf95438f40,5cee7d4986856983761be025fd35909165f9fe3ef3da93af6844d2041e04ac28,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js|25_매산고_1학기_중간_고1_기출|20,archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js,25_매산고_1학기_중간_고1_기출,20,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_FUNCTION_GRAPH,이차함수의 그래프,서술형,,ABSENT,,ABSENT,0,46965,86ff149b9ffeee4b740e8859ed991ae739b2a6a21b32d81378aa63032dcd0a62,3a6f2c2a7e2e1d5b37b48626f44f25431a83b31f08aa3ad6fa15508c17547073,1dbec000f5f4fa539cebb2650de0b161eeafa036577d9c6477ca27cb5d5d9705,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js|25_매산고_1학기_중간_고1_기출|4,archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js,25_매산고_1학기_중간_고1_기출,4,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_FUNCTION_GRAPH,이차함수의 그래프,객관식,,ABSENT,,ABSENT,0,46965,86ff149b9ffeee4b740e8859ed991ae739b2a6a21b32d81378aa63032dcd0a62,816b04b2db8755817f8f067141656de10ad394f975c13abf8fb1e6b7b593bf6b,6c5af71488a0a31b59044ea281aa6f5874dee00acaa537e6549dec2e79cb275a,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js|25_매산고_1학기_중간_고1_기출|7,archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js,25_매산고_1학기_중간_고1_기출,7,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-EQUATION_BASIC,방정식의 풀이,객관식,,ABSENT,,ABSENT,0,46965,86ff149b9ffeee4b740e8859ed991ae739b2a6a21b32d81378aa63032dcd0a62,0313a8b6cadaa51b841f7725325bc049a3a7942d49e9c79f505ff4d9315305db,ff43663978a48fc86008eaccc1613ef7cc5c4cfd8a4cef298bf1b2d0d5576a51,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js|25_매산고_1학기_중간_고1_기출|8,archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js,25_매산고_1학기_중간_고1_기출,8,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_FUNCTION_APPLICATION,이차함수의 활용,객관식,,ABSENT,,ABSENT,0,46965,86ff149b9ffeee4b740e8859ed991ae739b2a6a21b32d81378aa63032dcd0a62,7d2a4ecfee45fafe569b82eee6a889b0838769092ef0ca29d0ffb34ff05274cb,2394ec397310bafcd8dcedf8edefc1f97b120f6ebc3f3c39e6e44e8caf8b873c,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|NUMBER_LINE_OR_INEQUALITY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_순천여고_1학기_중간_고1_기출.js|25_순천여고_1학기_중간_고1_기출|10,archive/exams/original/high/h1/1mid/25_순천여고_1학기_중간_고1_기출.js,25_순천여고_1학기_중간_고1_기출,10,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_EQUATION,이차방정식,객관식,,ABSENT,,ABSENT,0,37190,57d4f5a78ffcfaf97e3c4240879dfa0375ff581d3afc7c93194f125574f7ce4c,1a0d7eb2ac11461d277be7603b16705cc802bbe3e3d680af88c89eaa88bef595,2f10f455fc7c281adaaa18dfd417e5fce23f035382b2adc1a53280384d6d8c32,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|NUMBER_LINE_OR_INEQUALITY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_순천여고_1학기_중간_고1_기출.js|25_순천여고_1학기_중간_고1_기출|14,archive/exams/original/high/h1/1mid/25_순천여고_1학기_중간_고1_기출.js,25_순천여고_1학기_중간_고1_기출,14,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_EQUATION,이차방정식,객관식,,ABSENT,,ABSENT,0,37190,57d4f5a78ffcfaf97e3c4240879dfa0375ff581d3afc7c93194f125574f7ce4c,6ffd92ba1b5d0713ed1b991d46ff96cdb1aa4da4c678a62056f702f9541cab8c,a9f32fcf7f4309fbc66aac8b984153312ca96c2c860bb76597d0f309376c943d,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_순천여고_1학기_중간_고1_기출.js|25_순천여고_1학기_중간_고1_기출|16,archive/exams/original/high/h1/1mid/25_순천여고_1학기_중간_고1_기출.js,25_순천여고_1학기_중간_고1_기출,16,공통수학1,H22-C-06,여러 가지 방정식과 부등식,H22-C-06-HIGHER_INEQUALITY,여러 가지 부등식,객관식,,ABSENT,,ABSENT,0,37190,57d4f5a78ffcfaf97e3c4240879dfa0375ff581d3afc7c93194f125574f7ce4c,eb52b8c1e56213c619bbacf99b9b8143394a6e67cfd735ba2a0e92a1b2bce6d3,9da3715451da0d43712dea28372decdb5f49d21216b586e8f055c250a621583a,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|NUMBER_LINE_OR_INEQUALITY_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_순천여고_1학기_중간_고1_기출.js|25_순천여고_1학기_중간_고1_기출|19,archive/exams/original/high/h1/1mid/25_순천여고_1학기_중간_고1_기출.js,25_순천여고_1학기_중간_고1_기출,19,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_EQUATION,이차방정식,서술형,,ABSENT,,ABSENT,0,37190,57d4f5a78ffcfaf97e3c4240879dfa0375ff581d3afc7c93194f125574f7ce4c,ce4475dcb0857cd72a738cfe3748ae6cbdd93b38e0dfdbd8e847597e733383f1,4afe1b3af59ba6269a743adf9f95c358cd56b79fbfcbb8a3ace27447b646fd3d,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_순천여고_1학기_중간_고1_기출.js|25_순천여고_1학기_중간_고1_기출|20,archive/exams/original/high/h1/1mid/25_순천여고_1학기_중간_고1_기출.js,25_순천여고_1학기_중간_고1_기출,20,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-EQUATION_BASIC,방정식의 풀이,서술형,,ABSENT,,ABSENT,0,37190,57d4f5a78ffcfaf97e3c4240879dfa0375ff581d3afc7c93194f125574f7ce4c,4c55d3dea4137ceadedb667fd7eaa4e33a78706bbc726b095ba897bd9b85f1b7,fc98b11be382783251364960828214b000adadea3cac4b8313cf5a354e53010c,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_순천여고_1학기_중간_고1_기출.js|25_순천여고_1학기_중간_고1_기출|21,archive/exams/original/high/h1/1mid/25_순천여고_1학기_중간_고1_기출.js,25_순천여고_1학기_중간_고1_기출,21,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_FUNCTION_APPLICATION,이차함수의 활용,서술형,,ABSENT,,ABSENT,0,37190,57d4f5a78ffcfaf97e3c4240879dfa0375ff581d3afc7c93194f125574f7ce4c,070de7e05b4c615735827bc5a12e0b256bc10da60437c0e38d1d241173eb6fc3,1df21580c18b3e71f5019c157d1bd6c32ef71cc66bf31bcdf8f51634ad87387a,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_순천여고_1학기_중간_고1_기출.js|25_순천여고_1학기_중간_고1_기출|5,archive/exams/original/high/h1/1mid/25_순천여고_1학기_중간_고1_기출.js,25_순천여고_1학기_중간_고1_기출,5,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_FUNCTION_APPLICATION,이차함수의 활용,객관식,,ABSENT,,ABSENT,0,37190,57d4f5a78ffcfaf97e3c4240879dfa0375ff581d3afc7c93194f125574f7ce4c,8d9cdaed39f7447e47d6a34f97ead8370362b3c50c37c8873c18e12655537999,ce8d1cb8ea16dc098d16cc430a02c0f7286c9ea5602a236f7006ef2d65d45db6,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_제일고_1학기_중간_고1_기출.js|25_제일고_1학기_중간_고1_기출|13,archive/exams/original/high/h1/1mid/25_제일고_1학기_중간_고1_기출.js,25_제일고_1학기_중간_고1_기출,13,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_EQUATION,이차방정식,객관식,,ABSENT,,ABSENT,0,44243,6a4782d5f17276e615d55ae92b2e3d113b9f44b0589d40a936c057db2ab524d4,ce5894d68b6e5192e64a8c12656da0f93229a3f1ad7ab38cc6e2c4b7e921a08c,3bdded7a86d395ffd2fb2bd298fde5aebe15433dca1920d29ef9aa72fad14f68,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_제일고_1학기_중간_고1_기출.js|25_제일고_1학기_중간_고1_기출|14,archive/exams/original/high/h1/1mid/25_제일고_1학기_중간_고1_기출.js,25_제일고_1학기_중간_고1_기출,14,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_EQUATION,이차방정식,객관식,,ABSENT,,ABSENT,0,44243,6a4782d5f17276e615d55ae92b2e3d113b9f44b0589d40a936c057db2ab524d4,5cca9a481ee2933bec1548a1425cf7d47e3db5f7e98a2dd5f62fd4a84c09c47d,49464b9229355cc4cab6ed4ceeaac7c6908b2d12b273c3e733c5475e9a3411df,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|NUMBER_LINE_OR_INEQUALITY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_제일고_1학기_중간_고1_기출.js|25_제일고_1학기_중간_고1_기출|16,archive/exams/original/high/h1/1mid/25_제일고_1학기_중간_고1_기출.js,25_제일고_1학기_중간_고1_기출,16,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_FUNCTION_GRAPH,이차함수의 그래프,객관식,,ABSENT,,ABSENT,0,44243,6a4782d5f17276e615d55ae92b2e3d113b9f44b0589d40a936c057db2ab524d4,3b1e830fd383a3ce9f9ca24bfe37ba64074ecd3fe50277eb0a31bffcf9b8d743,fa9e870c03714219ed63f6d5a24819a0fd0db82d1cb7d1f4acf8f80fe9c358ce,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_제일고_1학기_중간_고1_기출.js|25_제일고_1학기_중간_고1_기출|17,archive/exams/original/high/h1/1mid/25_제일고_1학기_중간_고1_기출.js,25_제일고_1학기_중간_고1_기출,17,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_EQUATION,이차방정식,객관식,,ABSENT,,ABSENT,0,44243,6a4782d5f17276e615d55ae92b2e3d113b9f44b0589d40a936c057db2ab524d4,f70190215aa37770a29044213900548ad066eb64339f71a7e15b89122918b101,e8267b865b1e7bab4d4fb6bf2008da1a0e9c95dbc0b3f2a30b70d46e053f2b8e,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_제일고_1학기_중간_고1_기출.js|25_제일고_1학기_중간_고1_기출|18,archive/exams/original/high/h1/1mid/25_제일고_1학기_중간_고1_기출.js,25_제일고_1학기_중간_고1_기출,18,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_FUNCTION_GRAPH,이차함수의 그래프,객관식,,ABSENT,,ABSENT,0,44243,6a4782d5f17276e615d55ae92b2e3d113b9f44b0589d40a936c057db2ab524d4,904e420c6d8fc06fc60f044ecf9db8fc476e625f070acc3923b8ff9de6f6e1be,29590005ea355f71a59a72173018ee1a592436248ecae422c37fe03e7863b256,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_제일고_1학기_중간_고1_기출.js|25_제일고_1학기_중간_고1_기출|22,archive/exams/original/high/h1/1mid/25_제일고_1학기_중간_고1_기출.js,25_제일고_1학기_중간_고1_기출,22,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_FUNCTION_GRAPH,이차함수의 그래프,서술형,,ABSENT,,ABSENT,0,44243,6a4782d5f17276e615d55ae92b2e3d113b9f44b0589d40a936c057db2ab524d4,7fe2c4d3932d6519b6e2ff614ac0ccd8dfa2d8e2c0a43f181bcc84205cbf127f,8fd3508c8f72c975c032de04c6bd6c0580d38ff9b7995e2326c25733ad081d23,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_팔마고_1학기_중간_고1_기출.js|25_팔마고_1학기_중간_고1_기출|10,archive/exams/original/high/h1/1mid/25_팔마고_1학기_중간_고1_기출.js,25_팔마고_1학기_중간_고1_기출,10,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_EQUATION,이차방정식,객관식,,ABSENT,,ABSENT,0,49432,1680fdaa4cd5b3271cc05e93f129c7c4fd5c27508ac36b0db82dffde3b3897f4,7311ba4752737cef0ccf1f10347e17c5f0548ca746d2ba3af068982e22da416e,17574c3bd2ac26e4c09d785cceb5cdf80bb34307b03fe8f5bfe95299f9e0182e,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_팔마고_1학기_중간_고1_기출.js|25_팔마고_1학기_중간_고1_기출|12,archive/exams/original/high/h1/1mid/25_팔마고_1학기_중간_고1_기출.js,25_팔마고_1학기_중간_고1_기출,12,공통수학1,H22-C-06,여러 가지 방정식과 부등식,H22-C-06-SYSTEM_OF_EQUATIONS,연립방정식,객관식,,ABSENT,,ABSENT,0,49432,1680fdaa4cd5b3271cc05e93f129c7c4fd5c27508ac36b0db82dffde3b3897f4,a8a99de7ade351c399c6ff02965e035c4251b0bed835c5780a9840cd83b9bbb3,aec08db4a95ed104cf6955e60660231407ebf8a91179b9377d271d14d27ed09c,VISUAL_OPTIONAL_OR_EXEMPT_CANDIDATE,NO_VISUAL,NONE,GRAPH_OR_FUNCTION_STRUCTURE|NUMBER_LINE_OR_INEQUALITY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_팔마고_1학기_중간_고1_기출.js|25_팔마고_1학기_중간_고1_기출|15,archive/exams/original/high/h1/1mid/25_팔마고_1학기_중간_고1_기출.js,25_팔마고_1학기_중간_고1_기출,15,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_EQUATION,이차방정식,객관식,,ABSENT,,ABSENT,0,49432,1680fdaa4cd5b3271cc05e93f129c7c4fd5c27508ac36b0db82dffde3b3897f4,c9870ed7bba529174888b94a24b614fa8f92b5fa6b99172f8e0de004be6bb637,0e640449f23e8b398503656e8aaec12c6b16f3566d45289496dbea4739de0451,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
archive/exams/original/high/h1/1mid/25_팔마고_1학기_중간_고1_기출.js|25_팔마고_1학기_중간_고1_기출|16,archive/exams/original/high/h1/1mid/25_팔마고_1학기_중간_고1_기출.js,25_팔마고_1학기_중간_고1_기출,16,공통수학1,H22-C-05,이차방정식과 이차함수,H22-C-05-QUADRATIC_EQUATION,이차방정식,객관식,,ABSENT,,ABSENT,0,49432,1680fdaa4cd5b3271cc05e93f129c7c4fd5c27508ac36b0db82dffde3b3897f4,f57b367fd4526d26d8f38661fe1e899db227b02d0980ede2e3d8b9444ef700e6,74bfc6e38a13ead19a44c031a399157217844ba0180ab3fc93a817d5f58a5048,VISUAL_REQUIRED,ADD_NEW_VISUAL,ADD,GRAPH_OR_FUNCTION_STRUCTURE|CASE_OR_BOUNDARY_STRUCTURE,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,NOT_REVIEWED,NOT_STARTED,CANDIDATE_SCOPE_ONLY
