questionUid,sourceJsPath,id,standardUnitKey,answer,extractedConclusion,solutionLength,staticStatus,independentSolveStatus,solutionDisposition,findings,jumpSignals
"25_순천고_1학기_중간_고2_대수::q15","archive/exams/original/high/h2/1mid/25_순천고_1학기_중간_고2_대수.js","15","H22-A-02","④","④","625","REVIEW","PENDING","UNFROZEN","",""
"25_순천고_1학기_중간_고2_대수::q16","archive/exams/original/high/h2/1mid/25_순천고_1학기_중간_고2_대수.js","16","H22-A-01","③","③","561","REVIEW","PENDING","UNFROZEN","",""
"25_순천고_1학기_중간_고2_대수::q17","archive/exams/original/high/h2/1mid/25_순천고_1학기_중간_고2_대수.js","17","H22-A-01","②","②","465","REVIEW","PENDING","UNFROZEN","",""
"25_순천고_1학기_중간_고2_대수::q18","archive/exams/original/high/h2/1mid/25_순천고_1학기_중간_고2_대수.js","18","H22-A-02","②","②","753","REVIEW","PENDING","UNFROZEN","LOGIC_JUMP_PHRASE_REVIEW","정리하면"
"25_순천고_1학기_중간_고2_대수::q19","archive/exams/original/high/h2/1mid/25_순천고_1학기_중간_고2_대수.js","19","H22-A-02","①","①","797","REVIEW","PENDING","UNFROZEN","LOGIC_JUMP_PHRASE_REVIEW","정리하면"
"25_순천고_1학기_중간_고2_대수::q20","archive/exams/original/high/h2/1mid/25_순천고_1학기_중간_고2_대수.js","20","H22-A-01","③","③","612","REVIEW","PENDING","UNFROZEN","LOGIC_JUMP_PHRASE_REVIEW","정리하면"
"25_순천고_1학기_중간_고2_대수::q21","archive/exams/original/high/h2/1mid/25_순천고_1학기_중간_고2_대수.js","21","H22-A-04","$-\frac{\sqrt{3}}{3}$","","1097","REVIEW","PENDING","UNFROZEN","",""
"25_순천고_1학기_중간_고2_대수::q22","archive/exams/original/high/h2/1mid/25_순천고_1학기_중간_고2_대수.js","22","H22-A-01","77","","600","REVIEW","PENDING","UNFROZEN","",""
"25_순천고_1학기_중간_고2_대수::q23","archive/exams/original/high/h2/1mid/25_순천고_1학기_중간_고2_대수.js","23","H22-A-01","4","","500","REVIEW","PENDING","UNFROZEN","LOGIC_JUMP_PHRASE_REVIEW","정리하면|대입하면"
"25_순천고_1학기_중간_고2_대수::q24","archive/exams/original/high/h2/1mid/25_순천고_1학기_중간_고2_대수.js","24","H22-A-03","3","","744","REVIEW","PENDING","UNFROZEN","",""
"25_순천여고_1학기_중간_고2_대수::q1","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","1","H22-A-01","③","","167","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING|SHORT_SOLUTION_REVIEW",""
"25_순천여고_1학기_중간_고2_대수::q2","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","2","H22-A-01","④","","288","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_순천여고_1학기_중간_고2_대수::q3","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","3","H22-A-02","⑤","","315","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_순천여고_1학기_중간_고2_대수::q4","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","4","H22-A-01","③","","296","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_순천여고_1학기_중간_고2_대수::q5","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","5","H22-A-04","①","","482","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_순천여고_1학기_중간_고2_대수::q6","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","6","H22-A-04","①","","351","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_순천여고_1학기_중간_고2_대수::q7","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","7","H22-A-01","②","","504","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING|LOGIC_JUMP_PHRASE_REVIEW","정리하면"
"25_순천여고_1학기_중간_고2_대수::q8","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","8","H22-A-03","⑤","","248","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_순천여고_1학기_중간_고2_대수::q10","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","10","H22-A-03","②","②","308","REVIEW","PENDING","UNFROZEN","LOGIC_JUMP_PHRASE_REVIEW","대입하면"
"25_순천여고_1학기_중간_고2_대수::q11","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","11","H22-A-01","③","","379","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_순천여고_1학기_중간_고2_대수::q12","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","12","H22-A-04","②","","404","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_순천여고_1학기_중간_고2_대수::q13","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","13","H22-A-04","⑤","","328","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_순천여고_1학기_중간_고2_대수::q14","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","14","H22-A-02","③","","272","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_순천여고_1학기_중간_고2_대수::q15","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","15","H22-A-01","①","","491","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_순천여고_1학기_중간_고2_대수::q16","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","16","H22-A-01","④","","431","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_순천여고_1학기_중간_고2_대수::q17","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","17","H22-A-01","①","","472","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_순천여고_1학기_중간_고2_대수::q18","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","18","H22-A-03","③","","655","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_순천여고_1학기_중간_고2_대수::q19","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","19","H22-A-03","②","","723","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_순천여고_1학기_중간_고2_대수::q20","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","20","H22-A-01","④","④","1378","REVIEW","PENDING","UNFROZEN","",""
"25_순천여고_1학기_중간_고2_대수::q21","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","21","H22-A-02","a=2, b=0, M=0, m=-9","","505","REVIEW","PENDING","UNFROZEN","",""
"25_순천여고_1학기_중간_고2_대수::q22","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","22","H22-A-01","0.3581","","544","REVIEW","PENDING","UNFROZEN","",""
"25_순천여고_1학기_중간_고2_대수::q23","archive/exams/original/high/h2/1mid/25_순천여고_1학기_중간_고2_대수.js","23","H22-A-01","275","","931","REVIEW","PENDING","UNFROZEN","LOGIC_JUMP_PHRASE_REVIEW","대입하면"
"25_제일고_1학기_중간_고2_대수::q1","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","1","H22-A-02","⑤","","158","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING|SHORT_SOLUTION_REVIEW",""
"25_제일고_1학기_중간_고2_대수::q2","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","2","H22-A-03","①","","141","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING|SHORT_SOLUTION_REVIEW",""
"25_제일고_1학기_중간_고2_대수::q3","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","3","H22-A-01","④","","152","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING|SHORT_SOLUTION_REVIEW|LOGIC_JUMP_PHRASE_REVIEW","정리하면"
"25_제일고_1학기_중간_고2_대수::q4","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","4","H22-A-01","②","","167","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING|SHORT_SOLUTION_REVIEW",""
"25_제일고_1학기_중간_고2_대수::q5","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","5","H22-A-01","②","","160","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING|SHORT_SOLUTION_REVIEW",""
"25_제일고_1학기_중간_고2_대수::q6","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","6","H22-A-04","④","","219","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_제일고_1학기_중간_고2_대수::q7","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","7","H22-A-03","③","","173","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING|SHORT_SOLUTION_REVIEW|LOGIC_JUMP_PHRASE_REVIEW","정리하면"
"25_제일고_1학기_중간_고2_대수::q8","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","8","H22-A-01","④","","151","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING|SHORT_SOLUTION_REVIEW",""
"25_제일고_1학기_중간_고2_대수::q9","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","9","H22-A-03","①","","249","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_제일고_1학기_중간_고2_대수::q10","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","10","H22-A-03","③","","256","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING|LOGIC_JUMP_PHRASE_REVIEW","정리하면"
"25_제일고_1학기_중간_고2_대수::q11","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","11","H22-A-01","④","","287","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_제일고_1학기_중간_고2_대수::q12","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","12","H22-A-04","①","","199","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_제일고_1학기_중간_고2_대수::q13","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","13","H22-A-01","③","③","676","REVIEW","PENDING","UNFROZEN","",""
"25_제일고_1학기_중간_고2_대수::q14","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","14","H22-A-01","⑤","","322","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_제일고_1학기_중간_고2_대수::q15","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","15","H22-A-01","①","","275","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING|LOGIC_JUMP_PHRASE_REVIEW","정리하면"
"25_제일고_1학기_중간_고2_대수::q16","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","16","H22-A-04","③","","387","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_제일고_1학기_중간_고2_대수::q17","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","17","H22-A-01","⑤","","261","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_제일고_1학기_중간_고2_대수::q18","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","18","H22-A-01","④","④","538","REVIEW","PENDING","UNFROZEN","LOGIC_JUMP_PHRASE_REVIEW","정리하면|대입하면"
"25_제일고_1학기_중간_고2_대수::q19","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","19","H22-A-01","②","②","601","REVIEW","PENDING","UNFROZEN","",""
"25_제일고_1학기_중간_고2_대수::q20","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","20","H22-A-02","④","","278","FAIL","PENDING","UNFROZEN","CONCLUSION_MISSING",""
"25_제일고_1학기_중간_고2_대수::q21","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","21","H22-A-01","23","","145","REVIEW","PENDING","UNFROZEN","SHORT_SOLUTION_REVIEW",""
"25_제일고_1학기_중간_고2_대수::q22","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","22","H22-A-01","$\sqrt{21}$","","119","REVIEW","PENDING","UNFROZEN","SHORT_SOLUTION_REVIEW",""
"25_제일고_1학기_중간_고2_대수::q23","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","23","H22-A-03","6","","188","REVIEW","PENDING","UNFROZEN","",""
"25_제일고_1학기_중간_고2_대수::q24","archive/exams/original/high/h2/1mid/25_제일고_1학기_중간_고2_대수.js","24","H22-A-01","$0 < a \le \frac{1}{10}$ (단, $a \neq \frac{1}{100}$) 또는 $a \ge 100$","","285","REVIEW","PENDING","UNFROZEN","",""
"25_효천고_1학기_중간_고2_대수::q1","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","1","H22-A-01","③","③","422","REVIEW","PENDING","UNFROZEN","",""
"25_효천고_1학기_중간_고2_대수::q2","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","2","H22-A-01","②","②","438","REVIEW","PENDING","UNFROZEN","",""
"25_효천고_1학기_중간_고2_대수::q3","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","3","H22-A-01","④","④","181","REVIEW","PENDING","UNFROZEN","",""
"25_효천고_1학기_중간_고2_대수::q4","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","4","H22-A-01","①","①","223","REVIEW","PENDING","UNFROZEN","LOGIC_JUMP_PHRASE_REVIEW","대입하면"
"25_효천고_1학기_중간_고2_대수::q5","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","5","H22-A-02","③","③","373","REVIEW","PENDING","UNFROZEN","LOGIC_JUMP_PHRASE_REVIEW","대입하면"
"25_효천고_1학기_중간_고2_대수::q6","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","6","H22-A-04","①","①","200","REVIEW","PENDING","UNFROZEN","",""
"25_효천고_1학기_중간_고2_대수::q7","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","7","H22-A-02","⑤","⑤","375","REVIEW","PENDING","UNFROZEN","",""
"25_효천고_1학기_중간_고2_대수::q8","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","8","H22-A-01","⑤","⑤","403","REVIEW","PENDING","UNFROZEN","",""
"25_효천고_1학기_중간_고2_대수::q9","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","9","H22-A-04","②","②","368","REVIEW","PENDING","UNFROZEN","",""
"25_효천고_1학기_중간_고2_대수::q10","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","10","H22-A-03","③","③","342","REVIEW","PENDING","UNFROZEN","",""
"25_효천고_1학기_중간_고2_대수::q11","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","11","H22-A-02","④","④","276","REVIEW","PENDING","UNFROZEN","",""
"25_효천고_1학기_중간_고2_대수::q12","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","12","H22-A-04","⑤","⑤","391","REVIEW","PENDING","UNFROZEN","",""
"25_효천고_1학기_중간_고2_대수::q13","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","13","H22-A-04","①","①","362","REVIEW","PENDING","UNFROZEN","",""
"25_효천고_1학기_중간_고2_대수::q14","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","14","H22-A-04","①","①","588","REVIEW","PENDING","UNFROZEN","",""
"25_효천고_1학기_중간_고2_대수::q15","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","15","H22-A-04","②","②","366","REVIEW","PENDING","UNFROZEN","",""
"25_효천고_1학기_중간_고2_대수::q16","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","16","H22-A-04","④","④","527","REVIEW","PENDING","UNFROZEN","",""
"25_효천고_1학기_중간_고2_대수::q17","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","17","H22-A-01","③","③","419","REVIEW","PENDING","UNFROZEN","",""
"25_효천고_1학기_중간_고2_대수::q18","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","18","H22-A-01","③","③","464","REVIEW","PENDING","UNFROZEN","",""
"25_효천고_1학기_중간_고2_대수::q20","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","20","H22-A-04","$\frac{4\pi}{3}$","","740","REVIEW","PENDING","UNFROZEN","",""
"25_효천고_1학기_중간_고2_대수::q21","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","21","H22-A-04","④","④","584","REVIEW","PENDING","UNFROZEN","",""
"25_효천고_1학기_중간_고2_대수::q22","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","22","H22-A-01","18","","553","REVIEW","PENDING","UNFROZEN","",""
"25_효천고_1학기_중간_고2_대수::q24","archive/exams/original/high/h2/1mid/25_효천고_1학기_중간_고2_대수.js","24","H22-A-04","$0<k<\frac{1}{2}$, $\frac{4\pi}{3}$","","660","REVIEW","PENDING","UNFROZEN","",""
