curriculum,level,scope,L1,L2,L3,L4,L1_status,L2_status,L3_status,L4_status,curriculumApplicability,defaultSelectable,source
2022,high,공통수학2,집합과 명제,집합의 연산,여집합과 차집합,차집합,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,집합과 명제,집합의 연산,집합의 연산법칙,드모르간 법칙,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,집합과 명제,집합의 연산,집합의 연산법칙,복합 연산,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,집합과 명제,명제,명제와 조건,진리집합,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,집합과 명제,명제,명제와 조건,명제의 참·거짓,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,집합과 명제,명제,역·이·대우,대우를 이용한 증명,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,집합과 명제,명제,역·이·대우,명제 변환,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,집합과 명제,명제,필요조건·충분조건,조건 관계,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,집합과 명제,명제,필요조건·충분조건,매개변수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,집합과 명제,명제,증명,귀류법,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,집합과 명제,명제,증명,절대부등식 증명,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,함수,함수의 뜻,대응과 함수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,함수,함수의 뜻,정의역·공역·치역,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,함수,합성함수,합성함수 계산,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,함수,합성함수,정의역 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,함수,역함수,역함수 구하기,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,함수,역함수,그래프 대칭,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,함수,함수의 성질,일대일함수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,함수,함수의 성질,항등함수·상수함수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,유리함수,유리함수의 그래프,기본 그래프,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,유리함수,유리함수의 그래프,평행이동,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,유리함수,점근선과 위치,점근선,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,유리함수,점근선과 위치,그래프의 사분면,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,유리함수,유리함수의 활용,식 결정,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,유리함수,유리함수의 활용,유리함수의 최대·최소,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,유리함수,유리함수의 활용,유리함수와 그래프의 교점,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,무리함수,무리함수의 그래프,기본 그래프,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,무리함수,무리함수의 그래프,평행이동,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,무리함수,정의역과 치역,정의역 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,무리함수,정의역과 치역,그래프 위치,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,무리함수,무리함수의 활용,식 결정,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,무리함수,무리함수의 활용,무리함수의 역함수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,공통수학2,함수,무리함수,무리함수의 활용,무리함수의 교점,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_C2
2022,high,대수,지수함수와 로그함수,지수,거듭제곱근,n제곱근,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,지수,거듭제곱근,실수 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,지수,지수의 확장,유리수 지수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,지수,지수의 확장,실수 지수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,지수,지수법칙,지수식 계산,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,지수,지수법칙,조건식,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,로그,로그의 뜻,로그와 지수 관계,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,로그,로그의 뜻,밑과 진수 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,로그,로그의 성질,곱·몫·거듭제곱,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,로그,로그의 성질,밑의 변환,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,로그,상용로그,상용로그표·자릿수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,로그,상용로그,소수점 위치,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,지수함수,지수함수의 그래프,증가·감소,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,지수함수,지수함수의 그래프,평행이동,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,지수함수,지수방정식,밑 통일,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,지수함수,지수방정식,치환,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,지수함수,지수부등식,밑의 범위에 따른 부등호,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,지수함수,지수부등식,치환,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,지수함수,지수함수의 활용,최대·최소,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,지수함수,지수함수의 활용,그래프 교점,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,로그함수,로그함수의 그래프,증가·감소,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,로그함수,로그함수의 그래프,평행이동,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,로그함수,로그방정식,진수 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,로그함수,로그방정식,치환,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,로그함수,로그부등식,정의역·밑 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,로그함수,로그부등식,치환,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,로그함수,로그함수의 활용,최대·최소,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,지수함수와 로그함수,로그함수,로그함수의 활용,그래프 교점,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,삼각함수,삼각함수,일반각과 호도법,일반각,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,삼각함수,삼각함수,일반각과 호도법,호도법,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,삼각함수,삼각함수,삼각함수의 뜻,단위원,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,삼각함수,삼각함수,삼각함수의 뜻,삼각함수 값,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,삼각함수,삼각함수,삼각함수의 성질,주기·대칭,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,삼각함수,삼각함수,삼각함수의 성질,삼각함수 관계,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,삼각함수,삼각함수,삼각방정식·부등식,그래프를 이용한 해,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,삼각함수,삼각함수,삼각방정식·부등식,주기 구간의 해,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,삼각함수,삼각함수의 그래프,기본 그래프,sin·cos,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,삼각함수,삼각함수의 그래프,기본 그래프,tan,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,삼각함수,삼각함수의 그래프,그래프 변환,주기·진폭,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,삼각함수,삼각함수의 그래프,그래프 변환,평행이동,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,삼각함수,삼각함수의 그래프,그래프 활용,교점,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,삼각함수,삼각함수의 그래프,그래프 활용,최대·최소,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,삼각함수,삼각함수의 활용,사인법칙,외접원 반지름,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,삼각함수,삼각함수의 활용,사인법칙,변·각 계산,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,삼각함수,삼각함수의 활용,코사인법칙,변·각 계산,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,삼각함수,삼각함수의 활용,코사인법칙,삼각형 판정,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,삼각함수,삼각함수의 활용,삼각형의 넓이,두 변과 끼인각,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,삼각함수,삼각함수의 활용,삼각형의 넓이,복합도형,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,수열,등차수열과 등비수열,등차수열,일반항,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,수열,등차수열과 등비수열,등차수열,중항,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,수열,등차수열과 등비수열,등차수열,합,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,수열,등차수열과 등비수열,등비수열,일반항,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,수열,등차수열과 등비수열,등비수열,중항,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,수열,등차수열과 등비수열,등비수열,합,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,수열,등차수열과 등비수열,수열의 활용,조건으로 수열 결정,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,수열,등차수열과 등비수열,수열의 활용,귀납적 패턴,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,수열,수열의 합,합의 기호 Σ,Σ 계산,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,수열,수열의 합,합의 기호 Σ,성질,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,수열,수열의 합,여러 가지 수열의 합,자연수 거듭제곱의 합,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,수열,수열의 합,여러 가지 수열의 합,부분분수·망원급수형,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,수열,수열의 합,계차수열,계차수열,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,수열,수열의 합,계차수열,일반항 구하기,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,수열,수학적 귀납법,수열의 귀납적 정의,점화식으로 항 구하기,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,수열,수학적 귀납법,수열의 귀납적 정의,관계 추론,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,수열,수학적 귀납법,수학적 귀납법,등식 증명,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,대수,수열,수학적 귀납법,수학적 귀납법,부등식·나눗셈 증명,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_ALG
2022,high,미적분I,함수의 극한과 연속,함수의 극한,함수의 극한,좌극한·우극한,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,함수의 극한과 연속,함수의 극한,함수의 극한,극한값 계산,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,함수의 극한과 연속,함수의 극한,극한의 성질,대수적 계산,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,함수의 극한과 연속,함수의 극한,극한의 성질,미정계수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,함수의 극한과 연속,함수의 극한,무한대에서의 극한,다항·유리함수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,함수의 극한과 연속,함수의 극한,무한대에서의 극한,그래프 해석,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,함수의 극한과 연속,함수의 연속,연속의 뜻,한 점에서의 연속,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,함수의 극한과 연속,함수의 연속,연속의 뜻,구간에서의 연속,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,함수의 극한과 연속,함수의 연속,연속 조건,미정계수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,함수의 극한과 연속,함수의 연속,연속 조건,구간별 함수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,함수의 극한과 연속,함수의 연속,연속함수의 성질,최대·최소 정리,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,함수의 극한과 연속,함수의 연속,연속함수의 성질,사잇값 정리,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,미분,미분계수와 도함수,미분계수,평균변화율·순간변화율,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,미분,미분계수와 도함수,미분계수,정의로 미분계수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,미분,미분계수와 도함수,도함수,미분법,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,미분,미분계수와 도함수,도함수,도함수 계산,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,미분,미분계수와 도함수,미분가능성과 연속,미분가능 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,미분,미분계수와 도함수,미분가능성과 연속,그래프에서 판정,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,미분,도함수의 활용,접선,접선의 방정식,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,미분,도함수의 활용,접선,두 곡선의 접선,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,미분,도함수의 활용,증가·감소와 극값,증감표,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,미분,도함수의 활용,증가·감소와 극값,극대·극소,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,미분,도함수의 활용,최대·최소,구간 최대·최소,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,미분,도함수의 활용,최대·최소,활용,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,미분,도함수의 활용,방정식·부등식,근의 개수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,미분,도함수의 활용,방정식·부등식,함수 비교,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
2022,high,미적분I,미분,도함수의 활용,속도와 가속도,위치·속도,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_H22_MI1
